reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime
A1WCJS4L2L1WQ,B00004SR9P,book-lover,"[8, 8]","Highly recommend this product.  I was easily able to ""piggy back"" or connect 2 luggage pieces by the handles to easily transport 2 pieces of luggage with my carry-on resting on the top piece of luggage.  Have used this now 3x's and highly recommend it.Wish I had it for earlier travels.",5,great product.  Made handling bags so much easier.,1197676800,"12 15, 2007"
A2HLAQL31J0IE1,B00004SR9P,citykid,"[1, 1]","husband needed this strap to be able to attach his briefcase to his carry-on luggage to make navigating through the airport to the gate easier. product fits the bill, is well-made so it should hold up over time. he's already road-tested on a couple of recent trips and is happy with it.",5,durable and functional,1355616000,"12 16, 2012"
A3BGYK1ELD652P,B00004SR9P,James Cook,"[1, 1]","I travel 3 weeks a month and carry 2 50 lb bags everywhere I go.  I have been using this strap for a couple months now to pull both bags together and it works awesome.  I wouldn't go back to traveling without it and the convenience for the price is great.I can even get both bags, when piggybacked, on an escalator and the strap is strong enough to hold the second bag in the air without snapping or anything.",5,It Works For Me,1337040000,"05 15, 2012"
A34TVK5J8P7XDQ,B00004SR9P,"JAS ""JAS""","[4, 4]","This is a must have item for travelers. Very sturdy, adjustable. Couldn't live without it for carrying multiple bags.",5,Must have,1226188800,"11 9, 2008"
A2U583VJW1XN83,B00004SR9P,Joe,"[0, 0]",it doesn't make for an easy set of bags to move about the airport.  Use it only id you have to.  A samrt cart is better,3,works but,1393977600,"03 5, 2014"
A1QMRP6KLZDMAT,B00004SR9P,"John J. Francis ""rojac70""","[2, 5]","This would have worked fine if the buckles had bee the same as on my luggage, but they weren't, so I had no use for the thing.",1,buckles did not match my luggage,1375142400,"07 30, 2013"
A38EJVT7C2T6CH,B00004SR9P,Marc McC,"[0, 0]","I bought this item to attach the handle of a backpack to a 22&#34; carryon.  The strap is well constructed, but the minimum length is too long to avoid your backpack from dragging the ground when pulling the carryon. A laptop bag or purse is fine, but not anything as vertically high as a backpack.  I purchased the Travelon bungee cord for this purpose and will try it on my next trip.  I'd shorten the minimum length of this thing and it would be fine.  Otherwise, it will be fine with a checked bag coupled with a smaller carryon or purse/backpack. But for smaller luggage, not so much.",3,Too long for carryyon bags,1387756800,"12 23, 2013"
A22GHD1G3OQTED,B00004SR9P,"Michael D. Chlanda ""MDchlanda""","[0, 0]","This adjustable straps fit around my messenger bag, which has to pieces of cloth on both sides of the front flap, and have sufficient length to secure it, as a back up to the velcro closures.  They have a heavy plastic clip that &#34;clicks&#34; to make sure they close.  Very useful.",5,Just the right size to secure the flap on my messenger bag,1403481600,"06 23, 2014"
A2L7F1XRZJ6K8G,B00004SR9P,Momar,"[0, 0]","Good for connecting one bag to another, but likely to get lost at some point.  I am using to connect my laptop bag to overnight carrier, I am anticipating loosing or forgetting it somewhere.",3,Strap works.,1400112000,"05 15, 2014"
A3F6ZN38TD43UN,B00004SR9P,"Sewpippy ""I love to read both fiction and non...","[1, 1]",Every roller bag sold should have strap like this - always keep mine close at hand and use it all the time!,5,Every suitcase should come with one of these,1362355200,"03 4, 2013"
A2K0D19N83G6U2,B00004SR9P,"Spoiled Rott'n ""Maria Olipas""","[11, 12]","If you're trying to connect two 50 lb suitcases together, this is not the strap to use. Look for the Travelon Multi-Bag Stacker, Black, One Size.This simple buckle and strap looks easy to use but it isn't. When you're in a hurry and you need to adjust the tension on this strap, you're fussing around with it in baggage claim. The Travelon Multi-Bag Stacker has extra ""tongue"" to quickly pull on (like a backpack strap) so you can clip, pull to tighten, and GO.This Lewis N Clark strap is good for light loads and smaller bags.  For larger ones, this one was a pain to use. You get what you pay for. Choke up the extra $5 and get the Travelon, you'll be glad you did.",2,I'm glad i bought back up straps,1355875200,"12 19, 2012"
A8S94UH3I763R,B00004SR9P,"suible ""suible""","[14, 14]","It takes up very little space when not being used,  but has worked great in making it much easier to movie two pieces of luggage with one hand.My only caution is be sure that you snap the pieces together as they were intended to be snapped together. If you snap together with the one piece upside down, you'll need pliers to get them apart. So watch what you're doing and don't be stupid . . . or careless. And don't ask whether it was me or not who was stupid or careless.",5,Small but great help in moving luggage,1330300800,"02 27, 2012"
A1JKNP4BG4ZZ35,B00004SR9P,Taeio Teague,"[2, 2]","We got several of these before our overseas (by plane) trip.  They came in very handy for stacking the bags and luggage we had to manhandle through customs, airports, into taxis & B & Bs, etc.  They were very easy to use & sturdy, and I recommend every traveler carry a couple for unexpected needs (to bind more than one thing together for easy carrying).  I used one every day in the rental car to hang my bags on (hung it from the head rest) so items didn't get tossed and lost.",5,Luggage Straps -- Add-A-Bag,1344038400,"08 4, 2012"
A2H7AOXP8KUXQ1,B00004SR9P,"T&J ""T & J""","[17, 17]","I bought two of these, and we have used them both multiple times.  They are made well and the clip is heavy duty.  Make sure to use it with a strong handle on your suitcase, as the design is such that it pulls significantly on the handle when carrying the second suitcase.  This item is also useful to attach other items, such as on small carryons or your travel pillow.  Two of these belts were VITAL to my international travel alone with a toddler and tons of suitcases/stroller/carryons/car seat, etc.  They helped to strap items together for easy transport, and I was able to get through the airports with everything in tow.  I highly recommend them!UPDATE FEB 2012:  I have used these straps on multiple trips and they have held up well.  At one point I used the strap on three suitcases at once, including a large rolling duffel bag, a large suitcase, and a medium suitcase.  It kept everything together and I was able to navigate through international airports with multiple suitcases strapped together, car seat, diaper bag, backpack, and toddler (in an Ergo baby carrier).  Without this strap, I don't know what I would have done!  Such a little product, and so important!!!",5,Convenient and handy tool for travel,1305417600,"05 15, 2011"
A2XYM6A60U8M9S,B00004U1J2,A. Bamba,"[0, 0]",The Inflatable buzz lightyear costume jet pack did arrived on time.  My son did like it but it did not last long. It was OK gift for my son.,4,good,1353628800,"11 23, 2012"
A2TJ89QNOHVFZ2,B00004U1J2,april,"[1, 2]","Very fast shipping!Inflates easily and stayed inflated well.The elastic harness Velcros, so it's safe and it's gives a small 1/4"" adjust-ability to their size.They do stick out quite a bit from the sides of the child, but I think it adds to the excitement for the child.a lot of fun, The material is the same as that as a blow-up pool, so there is some durability, but seriously you have to expect that it can easily be punctured just the same if you are not careful.",5,Buzz Lightyear Jet Pack,1381795200,"10 15, 2013"
A1059SSXUZZS1S,B00004U1J2,Cassie,"[1, 1]","This jet pack is easy to inflate, and my son can put it on himself. I like that it's inflatable, so my son can wear it as long as he wants, and then when it's time to take off, I can just deflate it, fold it up, and put it in my purse. The only problem we've encountered is that it rides up pretty high on my son's back, above his shoulders, so he keeps pulling it down lower, but it won't stay. It's pretty durable for an inflatable. My son crashes into things, the dog has stepped on it, but it still works.",4,"To Infinity, And Beyond!",1383696000,"11 6, 2013"
